timestamp,mango_id,quality_grade,suggested_channel,maturity_label,reference_brix_range,rot_status,final_status,consistency_label,stable_frames,yolo_label,yolo_confidence,reason
2026-07-19 06:39:36,169,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,27,mango_overripe,0.7841,芒果#169连续检测27帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:39:51,170,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,25,mango_overripe,0.8356,芒果#170连续检测25帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:40:03,171,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,27,mango_overripe,0.7882,芒果#171连续检测27帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:40:24,172,C级,复检通道,成熟,16-20 Brix,疑似腐烂,需要复检,中,19,mango_ripe,0.6202,芒果#172连续检测19帧; 多帧稳定性中; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:40:31,173,A级,销售通道,成熟,12-16 Brix,正常,可接受,高,17,mango_ripe,0.6748,芒果#173连续检测17帧; 多帧稳定性高; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=中等; 腐烂=正常
2026-07-19 06:41:31,174,A级,销售通道,成熟,16-20 Brix,正常,可接受,高,8,mango_ripe,0.6457,芒果#174连续检测8帧; 多帧稳定性高; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=较高; 腐烂=正常
2026-07-19 06:41:36,175,A级,销售通道,成熟,16-20 Brix,正常,可接受,高,40,mango_ripe,0.8023,芒果#175连续检测40帧; 多帧稳定性高; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=较高; 腐烂=正常
2026-07-19 06:41:43,176,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,22,mango_overripe,0.6229,芒果#176连续检测22帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:41:47,177,C级,复检通道,成熟,16-20 Brix,疑似腐烂,需要复检,高,40,mango_overripe,0.5736,芒果#177连续检测40帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=成熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:42:06,178,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,40,mango_overripe,0.9223,芒果#178连续检测40帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:42:10,179,A级,销售通道,成熟,16-20 Brix,正常,可接受,高,40,mango_ripe,0.6179,芒果#179连续检测40帧; 多帧稳定性高; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=较高; 腐烂=正常
2026-07-19 06:42:17,180,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,8,mango_overripe,0.6115,芒果#180连续检测8帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:42:22,181,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,40,mango_overripe,0.8596,芒果#181连续检测40帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:42:28,182,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,40,mango_overripe,0.9112,芒果#182连续检测40帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:42:46,183,A级,销售通道,成熟,16-20 Brix,正常,可接受,高,37,mango_ripe,0.7205,芒果#183连续检测37帧; 多帧稳定性高; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=较高; 腐烂=正常
2026-07-19 06:42:52,184,A级,销售通道,成熟,12-16 Brix,正常,可接受,高,38,mango_ripe,0.7758,芒果#184连续检测38帧; 多帧稳定性高; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=中等; 腐烂=正常
2026-07-19 06:43:41,185,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,17,mango_overripe,0.5867,芒果#185连续检测17帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:43:50,186,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,40,mango_overripe,0.9059,芒果#186连续检测40帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:43:53,187,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,10,mango_overripe,0.6976,芒果#187连续检测10帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:44:02,188,剔除,剔除通道,过熟,不建议参考,腐烂/建议剔除,建议剔除,高,40,mango_overripe,0.9061,芒果#188连续检测40帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=过熟异常，糖度参考不可靠; 腐烂=腐烂/建议剔除
2026-07-19 06:44:04,189,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,31,mango_overripe,0.7350,芒果#189连续检测31帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:44:08,190,剔除,剔除通道,过熟,不建议参考,腐烂/建议剔除,建议剔除,高,40,mango_overripe,0.8656,芒果#190连续检测40帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=过熟异常，糖度参考不可靠; 腐烂=腐烂/建议剔除
2026-07-19 06:44:11,191,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,24,mango_overripe,0.5657,芒果#191连续检测24帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:44:15,192,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,40,mango_overripe,0.7595,芒果#192连续检测40帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:44:40,193,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,40,mango_overripe,0.8305,芒果#193连续检测40帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:44:42,194,A级,销售通道,成熟,12-16 Brix,正常,可接受,高,6,mango_ripe,0.5871,芒果#194连续检测6帧; 多帧稳定性高; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=中等; 腐烂=正常
2026-07-19 06:44:46,195,A级,销售通道,成熟,16-20 Brix,正常,可接受,高,40,mango_ripe,0.8574,芒果#195连续检测40帧; 多帧稳定性高; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=较高; 腐烂=正常
2026-07-19 06:44:55,196,剔除,剔除通道,未熟,不建议参考,腐烂/建议剔除,建议剔除,高,40,mango_unripe,0.8880,芒果#196连续检测40帧; 多帧稳定性高; 视觉判断mango_unripe; 未读取到光谱数据; 成熟度=未熟; 糖度=过熟异常，糖度参考不可靠; 腐烂=腐烂/建议剔除
2026-07-19 06:48:38,197,A级,销售通道,成熟,16-20 Brix,正常,可接受,高,40,mango_ripe,0.8881,芒果#197连续检测40帧; 多帧稳定性高; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=较高; 腐烂=正常
2026-07-19 06:48:58,198,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,40,mango_overripe,0.8117,芒果#198连续检测40帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:49:04,199,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,40,mango_overripe,0.6795,芒果#199连续检测40帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:49:05,200,C级,复检通道,成熟,16-20 Brix,疑似腐烂,需要复检,中,5,mango_overripe,0.5820,芒果#200连续检测5帧; 多帧稳定性中; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=成熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:49:11,201,C级,复检通道,成熟,16-20 Brix,疑似腐烂,需要复检,中,8,mango_ripe,0.5720,芒果#201连续检测8帧; 多帧稳定性中; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:49:15,202,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,40,mango_overripe,0.8486,芒果#202连续检测40帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:49:24,203,剔除,剔除通道,未熟,不建议参考,腐烂/建议剔除,建议剔除,高,40,mango_unripe,0.8921,芒果#203连续检测40帧; 多帧稳定性高; 视觉判断mango_unripe; 未读取到光谱数据; 成熟度=未熟; 糖度=过熟异常，糖度参考不可靠; 腐烂=腐烂/建议剔除
2026-07-19 06:49:38,204,C级,复检通道,未熟,12-16 Brix,疑似腐烂,需要复检,高,40,mango_unripe,0.8770,芒果#204连续检测40帧; 多帧稳定性高; 视觉判断mango_unripe; 未读取到光谱数据; 成熟度=未熟; 糖度=中等; 腐烂=疑似腐烂
2026-07-19 06:49:42,205,C级,复检通道,成熟,16-20 Brix,疑似腐烂,需要复检,低,11,mango_overripe,0.5680,芒果#205连续检测11帧; 多帧稳定性低; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=成熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 06:51:06,206,剔除,剔除通道,未熟,不建议参考,腐烂/建议剔除,建议剔除,高,40,mango_unripe,0.7667,芒果#206连续检测40帧; 多帧稳定性高; 视觉判断mango_unripe; 未读取到光谱数据; 成熟度=未熟; 糖度=过熟异常，糖度参考不可靠; 腐烂=腐烂/建议剔除
2026-07-19 06:51:13,207,B级,催熟通道,未熟,12-16 Brix,正常,可接受,高,40,mango_unripe,0.7035,芒果#207连续检测40帧; 多帧稳定性高; 视觉判断mango_unripe; 未读取到光谱数据; 成熟度=未熟; 糖度=中等; 腐烂=正常
2026-07-19 06:51:29,208,C级,复检通道,过熟,18-22 Brix,疑似腐烂,需要复检,高,40,mango_overripe,0.9014,芒果#208连续检测40帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=过熟偏高，仅供参考; 腐烂=疑似腐烂
2026-07-19 06:51:38,209,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,40,mango_overripe,0.7236,芒果#209连续检测40帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 07:08:49,210,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,8,mango_overripe,0.6896,芒果#210连续检测8帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 07:08:58,211,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,24,mango_overripe,0.8405,芒果#211连续检测24帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 07:09:56,212,A级,销售通道,成熟,16-20 Brix,正常,可接受,高,21,mango_ripe,0.7386,芒果#212连续检测21帧; 多帧稳定性高; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=较高; 腐烂=正常
2026-07-19 07:10:11,213,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,29,mango_overripe,0.7625,芒果#213连续检测29帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 07:10:15,214,剔除,剔除通道,未熟,不建议参考,腐烂/建议剔除,建议剔除,高,40,mango_unripe,0.8094,芒果#214连续检测40帧; 多帧稳定性高; 视觉判断mango_unripe; 未读取到光谱数据; 成熟度=未熟; 糖度=过熟异常，糖度参考不可靠; 腐烂=腐烂/建议剔除
2026-07-19 07:10:17,215,A级,销售通道,成熟,12-16 Brix,正常,可接受,高,33,mango_ripe,0.7327,芒果#215连续检测33帧; 多帧稳定性高; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=中等; 腐烂=正常
2026-07-19 08:42:46,216,C级,复检通道,成熟,12-16 Brix,疑似腐烂,需要复检,高,40,mango_ripe,0.9189,芒果#216连续检测40帧; 多帧稳定性高; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=中等; 腐烂=疑似腐烂
2026-07-19 08:42:54,217,C级,复检通道,成熟,12-16 Brix,疑似腐烂,需要复检,低,40,mango_ripe,0.7153,芒果#217连续检测40帧; 多帧稳定性低; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=中等; 腐烂=疑似腐烂
2026-07-19 08:43:10,218,剔除,剔除通道,成熟,不建议参考,腐烂/建议剔除,建议剔除,低,40,mango_ripe,0.7767,芒果#218连续检测40帧; 多帧稳定性低; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=过熟异常，糖度参考不可靠; 腐烂=腐烂/建议剔除
2026-07-19 08:43:13,219,B级,催熟通道,未熟,8-12 Brix,正常,可接受,中,40,mango_unripe,0.6516,芒果#219连续检测40帧; 多帧稳定性中; 视觉判断mango_unripe; 未读取到光谱数据; 成熟度=未熟; 糖度=偏低; 腐烂=正常
2026-07-19 08:43:24,220,B级,催熟通道,未熟,8-12 Brix,正常,可接受,高,40,mango_unripe,0.6214,芒果#220连续检测40帧; 多帧稳定性高; 视觉判断mango_unripe; 未读取到光谱数据; 成熟度=未熟; 糖度=偏低; 腐烂=正常
2026-07-19 08:43:41,221,C级,复检通道,成熟,12-16 Brix,疑似腐烂,需要复检,高,40,mango_overripe,0.7991,芒果#221连续检测40帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=成熟; 糖度=中等; 腐烂=疑似腐烂
2026-07-19 08:44:26,222,剔除,剔除通道,过熟,不建议参考,腐烂/建议剔除,建议剔除,高,40,mango_overripe,0.8607,芒果#222连续检测40帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=过熟异常，糖度参考不可靠; 腐烂=腐烂/建议剔除
2026-07-19 08:45:35,223,剔除,剔除通道,未熟,不建议参考,腐烂/建议剔除,建议剔除,中,40,mango_unripe,0.7062,芒果#223连续检测40帧; 多帧稳定性中; 视觉判断mango_unripe; 未读取到光谱数据; 成熟度=未熟; 糖度=过熟异常，糖度参考不可靠; 腐烂=腐烂/建议剔除
2026-07-19 09:25:31,224,A级,销售通道,成熟,12-16 Brix,正常,可接受,高,40,mango_ripe,0.8857,芒果#224连续检测40帧; 多帧稳定性高; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=中等; 腐烂=正常
2026-07-19 09:25:38,225,剔除,剔除通道,成熟,不建议参考,腐烂/建议剔除,建议剔除,中,4,mango_ripe,0.5629,芒果#225连续检测4帧; 多帧稳定性中; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=过熟异常，糖度参考不可靠; 腐烂=腐烂/建议剔除
2026-07-19 09:26:10,226,C级,复检通道,过熟,16-20 Brix,疑似腐烂,需要复检,高,40,mango_overripe,0.8949,芒果#226连续检测40帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 09:26:15,227,剔除,剔除通道,过熟,不建议参考,腐烂/建议剔除,建议剔除,高,40,mango_overripe,0.9271,芒果#227连续检测40帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=过熟异常，糖度参考不可靠; 腐烂=腐烂/建议剔除
2026-07-19 09:26:18,228,C级,复检通道,未熟,8-12 Brix,疑似腐烂,需要复检,高,40,mango_unripe,0.8791,芒果#228连续检测40帧; 多帧稳定性高; 视觉判断mango_unripe; 未读取到光谱数据; 成熟度=未熟; 糖度=偏低; 腐烂=疑似腐烂
2026-07-19 09:26:19,229,剔除,剔除通道,未熟,不建议参考,腐烂/建议剔除,建议剔除,高,8,mango_unripe,0.7382,芒果#229连续检测8帧; 多帧稳定性高; 视觉判断mango_unripe; 未读取到光谱数据; 成熟度=未熟; 糖度=过熟异常，糖度参考不可靠; 腐烂=腐烂/建议剔除
2026-07-19 09:26:44,230,A级,销售通道,成熟,12-16 Brix,正常,可接受,高,40,mango_ripe,0.8599,芒果#230连续检测40帧; 多帧稳定性高; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=中等; 腐烂=正常
2026-07-19 09:26:46,231,C级,复检通道,成熟,16-20 Brix,疑似腐烂,需要复检,高,5,mango_ripe,0.7959,芒果#231连续检测5帧; 多帧稳定性高; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=较高; 腐烂=疑似腐烂
2026-07-19 09:33:15,232,C级,复检通道,成熟,12-16 Brix,疑似腐烂,需要复检,高,40,mango_ripe,0.8973,芒果#232连续检测40帧; 多帧稳定性高; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=中等; 腐烂=疑似腐烂
2026-07-19 09:33:28,233,C级,复检通道,未熟,8-12 Brix,疑似腐烂,需要复检,高,40,mango_unripe,0.9112,芒果#233连续检测40帧; 多帧稳定性高; 视觉判断mango_unripe; 未读取到光谱数据; 成熟度=未熟; 糖度=偏低; 腐烂=疑似腐烂
2026-07-19 09:33:33,234,剔除,剔除通道,过熟,不建议参考,腐烂/建议剔除,建议剔除,高,31,mango_overripe,0.8938,芒果#234连续检测31帧; 多帧稳定性高; 视觉判断mango_overripe; 未读取到光谱数据; 成熟度=过熟; 糖度=过熟异常，糖度参考不可靠; 腐烂=腐烂/建议剔除
2026-07-19 09:36:07,235,C级,复检通道,成熟,12-16 Brix,疑似腐烂,需要复检,高,29,mango_ripe,0.8151,芒果#235连续检测29帧; 多帧稳定性高; 视觉判断mango_ripe; 未读取到光谱数据; 成熟度=成熟; 糖度=中等; 腐烂=疑似腐烂
